,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
56,-0.016412199,0.22205038,-0.00278781,-0.4016804,0.1570013,0.8079073,-1.0487595,0.5179274,0.10965027,-0.41347322,-0.2924113,-0.87362456,0.3837064,0.21056457,-0.49809954,-0.27250162,-0.3138085,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33501926,0.34437987,-0.009349335,-0.5355669,-0.51900685,1.0368053,0.5828767,-0.5937469,-0.108797856,-0.24506529,0.29874638,1.2126231,0.121499605,-0.45192564
57,-0.0048235636,0.22205038,-0.00278781,-0.4016804,0.1570013,0.8079073,-1.0487595,0.5179274,0.10965027,-0.41347322,-0.2924113,-0.87362456,0.3837064,0.21056457,0.29791918,-0.27250162,-0.3138085,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33501926,0.34437987,-0.009349335,-0.5355669,-0.51900685,1.0368053,0.5828767,-0.5937469,-0.108797856,-0.24506529,0.29874638,1.2126231,0.121499605,-0.45192564
58,-0.013611155,0.22205038,0.29318377,-0.4016804,0.32736713,0.8079073,-1.4081649,0.7373766,-0.3499647,-0.41347322,-0.36292824,-0.87362456,0.508159,-0.35722846,-0.29435664,-0.41163972,-0.35923922,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33501926,-0.11046481,-0.095202945,-0.51149577,-0.6726459,1.7425029,0.960023,-0.5937469,-0.108797856,-0.6344451,0.18054588,0.06495167,-1.3544807,-0.5056416
59,-0.0065801665,0.22205038,0.29318377,-0.4016804,0.32736713,0.8079073,-1.4081649,0.7373766,-0.3499647,-0.41347322,-0.36292824,-0.87362456,0.508159,-0.35722846,-0.28488025,-0.41163972,-0.35923922,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,-0.11046481,-0.095202945,-0.51149577,-0.6726459,1.7425029,0.960023,-0.5937469,-0.108797856,-0.6344451,0.18054588,0.06495167,-1.3544807,-0.5056416
60,-0.011854552,0.22205038,0.29318377,-0.6452054,-0.013364528,0.8079073,-1.4081649,0.7373766,-0.3499647,-0.48710454,-0.36292824,-0.87362456,0.508159,-0.45186064,-0.67933595,-0.6744562,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.23066871,-0.05227614,0.018069722,-0.36536777,1.8433169,1.3371693,-0.6650561,-0.108797856,-0.75702757,-0.12152208,0.4475088,0.121499605,-0.5056416
61,-0.006141702,0.22205038,0.29318377,-0.6452054,-0.013364528,0.8079073,-1.4081649,0.7373766,-0.3499647,-0.48710454,-0.36292824,-0.87362456,0.508159,-0.45186064,0.99443555,-0.6744562,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.23066871,-0.05227614,0.018069722,-0.36536777,1.8433169,1.3371693,-0.6650561,-0.108797856,-0.75702757,-0.12152208,0.4475088,0.121499605,-0.5056416
62,-0.012293016,0.22205038,0.29318377,0.32889456,-0.18373036,0.8079073,-0.5096514,0.7373766,-0.3499647,-0.48710454,-0.36292824,-0.87362456,0.508159,-0.45186064,0.032579612,-0.689916,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.58054924,-0.07373954,0.0902832,-0.51900685,2.1457586,0.960023,-0.93246543,-0.108797856,-0.800292,-0.09525529,0.83006597,0.121499605,-0.7607922
63,-0.0052071055,0.22205038,0.29318377,0.32889456,-0.18373036,0.8079073,-0.5096514,0.7373766,-0.3499647,-0.48710454,-0.36292824,-0.87362456,0.508159,-0.45186064,1.0299721,-0.689916,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.58054924,-0.07373954,0.0902832,-0.51900685,2.1457586,0.960023,-0.93246543,-0.108797856,-0.800292,-0.09525529,0.83006597,0.121499605,-0.7607922
64,-0.013227613,0.22205038,0.29318377,0.32889456,-0.18373036,0.8079073,-0.5096514,0.7373766,-0.3499647,-0.48710454,-0.36292824,-0.87362456,0.508159,-0.45186064,0.034948714,-0.689916,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.58054924,-0.07373954,0.0902832,-0.51900685,2.1457586,0.960023,-0.93246543,-0.108797856,-0.800292,-0.09525529,0.83006597,0.121499605,-0.7607922
65,0.003196028,0.22205038,0.29318377,0.32889456,-0.18373036,0.8079073,-0.5096514,0.7373766,-0.3499647,-0.48710454,-0.36292824,-0.87362456,0.508159,-0.45186064,1.186333,-0.689916,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.58054924,-0.07373954,0.0902832,-0.51900685,2.1457586,0.960023,-0.93246543,-0.108797856,-0.800292,-0.09525529,0.83006597,0.121499605,-0.7607922
66,-0.021630745,0.22205038,0.4411696,0.32889456,-0.18373036,0.8079073,-0.32994875,0.5179274,-0.3499647,-0.48710454,-0.2924113,-0.6430563,0.3837064,-0.45186064,-0.71131885,-0.4734789,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.84295964,0.012114068,0.018069722,-0.51900685,2.0449448,0.960023,-0.8611563,-0.108797856,-0.67770946,-0.0033215706,0.4475088,-1.3544807,-0.6130734
67,-0.0065801665,0.22205038,0.4411696,0.32889456,-0.18373036,0.8079073,-0.32994875,0.5179274,-0.3499647,-0.48710454,-0.2924113,-0.6430563,0.3837064,-0.45186064,0.40452883,-0.4734789,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.84295964,0.012114068,0.018069722,-0.51900685,2.0449448,0.960023,-0.8611563,-0.108797856,-0.67770946,-0.0033215706,0.4475088,-1.3544807,-0.6130734
68,-0.011854552,0.22205038,0.4411696,0.32889456,-0.18373036,0.8079073,-0.32994875,0.5179274,-0.3499647,-0.48710454,-0.2924113,-0.6430563,0.3837064,-0.45186064,-0.092982866,-0.4734789,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.84295964,0.012114068,0.018069722,-0.51900685,2.0449448,0.960023,-0.8611563,-0.108797856,-0.67770946,-0.0033215706,0.4475088,-1.3544807,-0.6130734
69,-0.007019546,0.22205038,0.4411696,0.32889456,-0.18373036,0.8079073,-0.32994875,0.5179274,-0.3499647,-0.48710454,-0.2924113,-0.6430563,0.3837064,-0.45186064,0.9162552,-0.4734789,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.84295964,0.012114068,0.018069722,-0.51900685,2.0449448,0.960023,-0.8611563,-0.108797856,-0.67770946,-0.0033215706,0.4475088,-1.3544807,-0.6130734
70,-0.011415172,0.22205038,0.4411696,0.32889456,-0.18373036,0.8079073,-0.32994875,0.5179274,-0.3499647,-0.48710454,-0.2924113,-0.6430563,0.3837064,-0.45186064,0.3832069,-0.4734789,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.84295964,0.012114068,0.018069722,-0.51900685,2.0449448,0.960023,-0.8611563,-0.108797856,-0.67770946,-0.0033215706,0.4475088,-1.3544807,-0.6130734
71,-0.006744934,0.22205038,0.4411696,0.32889456,-0.18373036,0.8079073,-0.32994875,0.5179274,-0.3499647,-0.48710454,-0.2924113,-0.6430563,0.3837064,-0.45186064,0.48270926,-0.4734789,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.84295964,0.012114068,0.018069722,-0.51900685,2.0449448,0.960023,-0.8611563,-0.108797856,-0.67770946,-0.0033215706,0.4475088,-1.3544807,-0.6130734
72,-0.03975515,0.22205038,0.4411696,-0.4016804,0.49773297,0.8079073,-0.5096514,0.9568258,0.26285526,-0.48710454,-0.36292824,-0.58541423,0.508159,-0.16796412,-0.8321431,-0.36526036,-0.4046699,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.5018261,-0.05227614,-0.46335346,-0.6726459,2.985875,1.7143155,-0.8611563,-0.108797856,-0.7353954,0.11487893,0.4475088,-1.3544807,-0.66678935
73,-0.020696148,0.22205038,0.4411696,-0.4016804,0.49773297,0.8079073,-0.5096514,0.9568258,0.26285526,-0.48710454,-0.36292824,-0.58541423,0.508159,-0.16796412,0.084699884,-0.36526036,-0.4046699,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.5018261,-0.05227614,-0.46335346,-0.6726459,2.985875,1.7143155,-0.8611563,-0.108797856,-0.7353954,0.11487893,0.4475088,-1.3544807,-0.66678935
74,-0.038600866,0.22205038,0.4411696,-0.4016804,0.49773297,0.8079073,-0.5096514,0.9568258,0.26285526,-0.48710454,-0.36292824,-0.58541423,0.508159,-0.16796412,0.980221,-0.36526036,-0.4046699,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.5018261,-0.05227614,-0.46335346,-0.6726459,2.985875,1.7143155,-0.8611563,-0.108797856,-0.7353954,0.11487893,0.4475088,-1.3544807,-0.66678935
75,-0.006360477,0.22205038,0.4411696,-0.4016804,0.49773297,0.8079073,-0.5096514,0.9568258,0.26285526,-0.48710454,-0.36292824,-0.58541423,0.508159,-0.16796412,0.980221,-0.36526036,-0.4046699,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.5018261,-0.05227614,-0.46335346,-0.6726459,2.985875,1.7143155,-0.8611563,-0.108797856,-0.7353954,0.11487893,0.4475088,-1.3544807,-0.66678935
76,-0.022234892,0.22205038,0.4411696,-0.4016804,0.49773297,0.8079073,-0.5096514,0.9568258,0.26285526,-0.48710454,-0.36292824,-0.58541423,0.508159,-0.16796412,0.027841404,-0.36526036,-0.4046699,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.5018261,-0.05227614,-0.46335346,-0.6726459,2.985875,1.7143155,-0.8611563,-0.108797856,-0.7353954,0.11487893,0.4475088,-1.3544807,-0.66678935
77,-0.040522236,0.22205038,0.4411696,-0.4016804,0.49773297,0.8079073,-0.5096514,0.9568258,0.26285526,-0.48710454,-0.36292824,-0.58541423,0.508159,-0.16796412,0.7243578,-0.36526036,-0.4046699,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.5018261,-0.05227614,-0.46335346,-0.6726459,2.985875,1.7143155,-0.8611563,-0.108797856,-0.7353954,0.11487893,0.4475088,-1.3544807,-0.66678935
78,-0.044477567,0.22205038,0.4411696,-0.15815541,0.1570013,0.8079073,-0.5096514,0.5179274,0.26285526,-0.48710454,-0.43344516,-0.5277722,0.65684134,-0.16796412,-0.58338726,-0.59715724,-0.6318235,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.34437987,-0.095202945,-0.12635723,-0.6726459,2.2801774,0.960023,-0.8611563,-0.108797856,-0.8147135,-0.108388685,-0.1263269,-1.3544807,-0.7070763
79,-0.008723057,0.22205038,0.4411696,-0.15815541,0.1570013,0.8079073,-0.5096514,0.5179274,0.26285526,-0.48710454,-0.43344516,-0.5277722,0.65684134,-0.16796412,-0.58338726,-0.59715724,-0.6318235,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.34437987,-0.095202945,-0.12635723,-0.6726459,2.2801774,0.960023,-0.8611563,-0.108797856,-0.8147135,-0.108388685,-0.1263269,-1.3544807,-0.7070763
80,-0.022234892,0.22205038,0.4411696,-0.15815541,0.1570013,0.8079073,-0.5096514,0.5179274,0.26285526,-0.48710454,-0.43344516,-0.5277722,0.65684134,-0.16796412,-0.51231414,-0.59715724,-0.6318235,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.34437987,-0.095202945,-0.12635723,-0.6726459,2.2801774,0.960023,-0.8611563,-0.108797856,-0.8147135,-0.108388685,-0.1263269,-1.3544807,-0.7070763
81,-0.030636195,0.22205038,0.4411696,-0.15815541,0.1570013,0.8079073,-0.5096514,0.5179274,0.26285526,-0.48710454,-0.43344516,-0.5277722,0.65684134,-0.16796412,0.14155836,-0.59715724,-0.6318235,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.34437987,-0.095202945,-0.12635723,-0.6726459,2.2801774,0.960023,-0.8611563,-0.108797856,-0.8147135,-0.108388685,-0.1263269,-1.3544807,-0.7070763
82,0.012201478,0.22205038,0.4411696,-0.15815541,0.1570013,0.8079073,-0.5096514,0.5179274,0.26285526,-0.48710454,-0.43344516,-0.5277722,0.65684134,-0.16796412,0.14155836,-0.59715724,-0.6318235,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.34437987,-0.095202945,-0.12635723,-0.6726459,2.2801774,0.960023,-0.8611563,-0.108797856,-0.8147135,-0.108388685,-0.1263269,-1.3544807,-0.7070763
83,-0.0487606,0.22205038,0.4411696,-0.15815541,0.1570013,0.8079073,-0.5096514,0.5179274,0.26285526,-0.48710454,-0.43344516,-0.5277722,0.65684134,-0.16796412,-0.37016797,-0.59715724,-0.6318235,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.34437987,-0.095202945,-0.12635723,-0.6726459,2.2801774,0.960023,-0.8611563,-0.108797856,-0.8147135,-0.108388685,-0.1263269,-1.3544807,-0.7070763
84,0.030326799,0.22205038,0.7371412,0.32889456,0.6680988,0.8079073,-0.6893541,1.3957242,0.26285526,-0.48710454,-0.36292824,-0.47013012,0.508159,-0.16796412,0.02499848,-0.42709953,-0.3138085,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.46683806,-0.05227614,0.04214088,-0.51900685,2.0113401,0.960023,-0.8076744,-0.108797856,-0.5911806,0.07547876,0.25623024,-1.3544807,-0.6265024
85,0.030326799,0.22205038,0.7371412,0.32889456,0.6680988,0.8079073,-0.6893541,1.3957242,0.26285526,-0.48710454,-0.36292824,-0.47013012,0.508159,-0.16796412,-0.19011611,-0.42709953,-0.3138085,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.46683806,-0.05227614,0.04214088,-0.51900685,2.0113401,0.960023,-0.8076744,-0.108797856,-0.5911806,0.07547876,0.25623024,-1.3544807,-0.6265024
86,0.030326799,0.22205038,0.7371412,0.32889456,0.6680988,0.8079073,-0.6893541,1.3957242,0.26285526,-0.48710454,-0.36292824,-0.47013012,0.508159,-0.16796412,-0.28843388,-0.42709953,-0.3138085,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.46683806,-0.05227614,0.04214088,-0.51900685,2.0113401,0.960023,-0.8076744,-0.108797856,-0.5911806,0.07547876,0.25623024,-1.3544807,-0.6265024
87,0.030326799,0.22205038,0.7371412,-0.4016804,0.32736713,0.8079073,-0.15024607,0.9568258,0.41606024,-0.48710454,-0.43344516,-0.5277722,0.65684134,0.1159324,-0.029017076,-0.21066244,-0.086654946,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.53681415,-0.05227614,0.0902832,-0.51900685,2.885061,1.3371693,-0.8968108,-0.108797856,-0.59839135,0.33814654,1.0213445,0.121499605,-0.66678935
88,0.030326799,0.22205038,0.7371412,-0.4016804,0.32736713,0.8079073,-0.15024607,0.9568258,0.41606024,-0.48710454,-0.43344516,-0.5277722,0.65684134,0.1159324,-0.42702645,-0.21066244,-0.086654946,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.53681415,-0.05227614,0.0902832,-0.51900685,2.885061,1.3371693,-0.8968108,-0.108797856,-0.59839135,0.33814654,1.0213445,0.121499605,-0.66678935
89,0.030326799,0.22205038,1.0331128,-0.15815541,0.32736713,0.8079073,-0.32994875,0.7373766,0.41606024,-0.48710454,-0.43344516,-0.47013012,0.65684134,0.1159324,-0.64308864,-0.36526036,-0.3138085,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48286188,0.6330313,0.012114068,0.18656783,-0.36536777,1.6752937,0.960023,-0.7898471,-0.108797856,-0.43975517,0.12801233,0.83006597,0.121499605,-0.57278645
90,0.030326799,0.22205038,1.0331128,-0.15815541,0.32736713,0.8079073,-0.32994875,0.7373766,0.41606024,-0.48710454,-0.43344516,-0.47013012,0.65684134,0.1159324,-1.0439409,-0.36526036,-0.3138085,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.6330313,0.012114068,0.18656783,-0.36536777,1.6752937,0.960023,-0.7898471,-0.108797856,-0.43975517,0.12801233,0.83006597,0.121499605,-0.57278645
91,0.030326799,0.22205038,0.7371412,-0.4016804,-0.52446204,0.8079073,-0.32994875,0.07902903,0.41606024,-0.48710454,-0.2924113,-0.47013012,0.3837064,0.1159324,-0.1626345,-0.55077785,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,-0.23292299,-0.095202945,-0.10228607,-0.36536777,0.36471236,0.20573041,-0.39764675,-0.108797856,-0.6993417,-0.06898852,0.25623024,0.121499605,-0.35792276
92,0.07261616,0.22205038,0.7371412,-0.4016804,-0.52446204,0.8079073,-0.32994875,0.07902903,0.41606024,-0.48710454,-0.2924113,-0.47013012,0.3837064,0.1159324,-0.071660936,-0.55077785,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,-0.23292299,-0.095202945,-0.10228607,-0.36536777,0.36471236,0.20573041,-0.39764675,-0.108797856,-0.6993417,-0.06898852,0.25623024,0.121499605,-0.35792276
93,-0.011963481,0.22205038,0.7371412,-0.4016804,-0.52446204,0.8079073,-0.32994875,0.07902903,0.41606024,-0.48710454,-0.2924113,-0.47013012,0.3837064,0.1159324,-0.0053260433,-0.55077785,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,-0.23292299,-0.095202945,-0.10228607,-0.36536777,0.36471236,0.20573041,-0.39764675,-0.108797856,-0.6993417,-0.06898852,0.25623024,0.121499605,-0.35792276
94,-0.007019546,0.22205038,0.7371412,-0.4016804,-0.52446204,0.8079073,-0.32994875,0.07902903,0.41606024,-0.48710454,-0.2924113,-0.47013012,0.3837064,0.1159324,0.32634842,-0.55077785,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,-0.23292299,-0.095202945,-0.10228607,-0.36536777,0.36471236,0.20573041,-0.39764675,-0.108797856,-0.6993417,-0.06898852,0.25623024,0.121499605,-0.35792276
95,-0.011415172,0.22205038,0.88512695,-0.15815541,-0.52446204,0.8079073,-0.8690568,0.07902903,0.10965027,-0.41347322,-0.43344516,-0.23956187,0.65684134,-0.16796412,0.25172168,-0.8908933,-0.7226849,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2918978,0.03357747,0.28285247,-0.05808963,1.0368053,0.960023,-0.48678318,-0.108797856,-0.43254444,-0.44985682,0.6387874,0.121499605,-0.29077786
96,-0.0075687706,0.22205038,0.88512695,-0.15815541,-0.52446204,0.8079073,-0.8690568,0.07902903,0.10965027,-0.41347322,-0.43344516,-0.23956187,0.65684134,-0.16796412,-0.029017076,-0.8908933,-0.7226849,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2918978,0.03357747,0.28285247,-0.05808963,1.0368053,0.960023,-0.48678318,-0.108797856,-0.43254444,-0.44985682,0.6387874,0.121499605,-0.29077786
97,-0.047663983,0.22205038,0.88512695,-0.15815541,-0.52446204,0.8079073,-0.8690568,0.07902903,0.10965027,-0.41347322,-0.43344516,-0.23956187,0.65684134,-0.16796412,0.7598943,-0.8908933,-0.7226849,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2918978,0.03357747,0.28285247,-0.05808963,1.0368053,0.960023,-0.48678318,-0.108797856,-0.43254444,-0.44985682,0.6387874,0.121499605,-0.29077786
98,-0.011963481,0.22205038,0.88512695,-0.15815541,-0.52446204,0.8079073,-0.8690568,0.07902903,0.10965027,-0.41347322,-0.43344516,-0.23956187,0.65684134,-0.16796412,0.7598943,-0.8908933,-0.7226849,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2918978,0.03357747,0.28285247,-0.05808963,1.0368053,0.960023,-0.48678318,-0.108797856,-0.43254444,-0.44985682,0.6387874,0.121499605,-0.29077786
99,-0.044751264,0.22205038,0.88512695,-0.15815541,-0.52446204,0.8079073,-0.8690568,0.07902903,0.10965027,-0.41347322,-0.43344516,-0.23956187,0.65684134,-0.16796412,-0.19248521,-0.8908933,-0.7226849,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2918978,0.03357747,0.28285247,-0.05808963,1.0368053,0.960023,-0.48678318,-0.108797856,-0.43254444,-0.44985682,0.6387874,0.121499605,-0.29077786
100,-0.009163352,0.22205038,0.88512695,-0.15815541,-0.52446204,0.8079073,-0.8690568,0.07902903,0.10965027,-0.41347322,-0.43344516,-0.23956187,0.65684134,-0.16796412,-0.19248521,-0.8908933,-0.7226849,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2918978,0.03357747,0.28285247,-0.05808963,1.0368053,0.960023,-0.48678318,-0.108797856,-0.43254444,-0.44985682,0.6387874,0.121499605,-0.29077786
101,-0.013281619,0.22205038,1.6250559,0.085369565,-0.3540962,0.8079073,-0.32994875,0.5179274,0.10965027,-0.41347322,-0.43344516,-0.29720393,0.65684134,-0.16796412,-0.13325763,-0.42709953,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.51932013,-0.030812737,0.16249667,-0.36536777,1.3392471,0.5828767,-0.7898471,-0.108797856,-0.2666975,-0.01645496,0.83006597,0.121499605,-0.6130734
102,-0.048101533,0.22205038,1.6250559,0.085369565,-0.3540962,0.8079073,-0.32994875,0.5179274,0.10965027,-0.41347322,-0.43344516,-0.29720393,0.65684134,-0.16796412,0.29081187,-0.42709953,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.51932013,-0.030812737,0.16249667,-0.36536777,1.3392471,0.5828767,-0.7898471,-0.108797856,-0.2666975,-0.01645496,0.83006597,0.121499605,-0.6130734
103,-0.0109748775,0.22205038,1.6250559,0.085369565,-0.3540962,0.8079073,-0.32994875,0.5179274,0.10965027,-0.41347322,-0.43344516,-0.29720393,0.65684134,-0.16796412,0.29081187,-0.42709953,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.51932013,-0.030812737,0.16249667,-0.36536777,1.3392471,0.5828767,-0.7898471,-0.108797856,-0.2666975,-0.01645496,0.83006597,0.121499605,-0.6130734
104,-0.043379117,0.22205038,1.6250559,0.085369565,-0.3540962,0.8079073,-0.32994875,0.5179274,0.10965027,-0.41347322,-0.43344516,-0.29720393,0.65684134,-0.16796412,-0.16405597,-0.42709953,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.51932013,-0.030812737,0.16249667,-0.36536777,1.3392471,0.5828767,-0.7898471,-0.108797856,-0.2666975,-0.01645496,0.83006597,0.121499605,-0.6130734
105,-0.013502224,0.22205038,1.6250559,0.085369565,-0.3540962,0.8079073,-0.32994875,0.5179274,0.10965027,-0.41347322,-0.43344516,-0.29720393,0.65684134,-0.16796412,-0.16405597,-0.42709953,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.51932013,-0.030812737,0.16249667,-0.36536777,1.3392471,0.5828767,-0.7898471,-0.108797856,-0.2666975,-0.01645496,0.83006597,0.121499605,-0.6130734
106,-0.048376143,0.22205038,1.6250559,0.085369565,-0.3540962,0.8079073,-0.32994875,0.5179274,0.10965027,-0.41347322,-0.43344516,-0.29720393,0.65684134,-0.16796412,0.12734374,-0.42709953,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.51932013,-0.030812737,0.16249667,-0.36536777,1.3392471,0.5828767,-0.7898471,-0.108797856,-0.2666975,-0.01645496,0.83006597,0.121499605,-0.6130734
107,-0.005208936,0.22205038,1.6250559,0.085369565,-0.3540962,0.8079073,-0.32994875,0.5179274,0.10965027,-0.41347322,-0.43344516,-0.29720393,0.65684134,-0.16796412,0.12734374,-0.42709953,-0.45010063,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.51932013,-0.030812737,0.16249667,-0.36536777,1.3392471,0.5828767,-0.7898471,-0.108797856,-0.2666975,-0.01645496,0.83006597,0.121499605,-0.6130734
108,-0.01635636,0.22205038,0.88512695,-0.15815541,-0.69482785,0.8079073,-0.8690568,0.5179274,0.10965027,-0.41347322,-0.36292824,-0.354846,0.508159,-0.16796412,-0.5596962,-0.7517552,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2219217,-0.009349335,0.35506594,-0.05808963,1.0368053,0.5828767,-0.55809236,-0.108797856,-0.2666975,-0.26598936,0.4475088,0.121499605,-0.38478073
109,0.0021515863,0.22205038,0.88512695,-0.15815541,-0.69482785,0.8079073,-0.8690568,0.5179274,0.10965027,-0.41347322,-0.36292824,-0.354846,0.508159,-0.16796412,-0.22802176,-0.7517552,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2219217,-0.009349335,0.35506594,-0.05808963,1.0368053,0.5828767,-0.55809236,-0.108797856,-0.2666975,-0.26598936,0.4475088,0.121499605,-0.38478073
110,-0.017841097,0.22205038,0.88512695,-0.15815541,-0.69482785,0.8079073,-0.8690568,0.5179274,0.10965027,-0.41347322,-0.36292824,-0.354846,0.508159,-0.16796412,-0.44124106,-0.7517552,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2219217,-0.009349335,0.35506594,-0.05808963,1.0368053,0.5828767,-0.55809236,-0.108797856,-0.2666975,-0.26598936,0.4475088,0.121499605,-0.38478073
111,-0.047222774,0.22205038,0.88512695,-0.15815541,-0.69482785,0.8079073,-0.8690568,0.5179274,0.10965027,-0.41347322,-0.36292824,-0.354846,0.508159,-0.16796412,0.35477766,-0.7517552,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2219217,-0.009349335,0.35506594,-0.05808963,1.0368053,0.5828767,-0.55809236,-0.108797856,-0.2666975,-0.26598936,0.4475088,0.121499605,-0.38478073
112,-0.00811891,0.22205038,0.88512695,-0.15815541,-0.69482785,0.8079073,-0.8690568,0.5179274,0.10965027,-0.41347322,-0.36292824,-0.354846,0.508159,-0.16796412,0.35477766,-0.7517552,-0.58639276,0.2594171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699879,0.2219217,-0.009349335,0.35506594,-0.05808963,1.0368053,0.5828767,-0.55809236,-0.108797856,-0.2666975,-0.26598936,0.4475088,0.121499605,-0.38478073
